관리번호|법정동코드|시도명|시군구명|법정읍면동명|법정리명|산여부|지번본번|지번부번|도로명코드|도로명|지하여부|건물본번|건물부번|행정동코드|행정동명|우편번호|우편일련번호|고시일자|이동사유코드|변경전도로명주소|시군구용건물명|공동주택구분|기타
41593330443114700002000000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|416|0|415934431147|정남동로207번길|0|20|0|4159333000|정남면|18515||20260201|0||||
41593330443114700002200000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|353|6|415934431147|정남동로207번길|0|22|0|4159333000|정남면|18515||20260201|0||||
41593330443114700002300000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|353|5|415934431147|정남동로207번길|0|23|0|4159333000|정남면|18515||20260201|0||||
41593330443114700004000000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|364|0|415934431147|정남동로207번길|0|40|0|4159333000|정남면|18515||20260201|0||||
41593330443114700005500000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|367|4|415934431147|정남동로207번길|0|55|0|4159333000|정남면|18515||20260201|0||||
41593330443114700005500001|4159333032|경기도|화성시 효행구|정남면|덕절리|0|367|3|415934431147|정남동로207번길|0|55|1|4159333000|정남면|18515||20260201|0||||
41593330443114700005500003|4159333032|경기도|화성시 효행구|정남면|덕절리|0|367|1|415934431147|정남동로207번길|0|55|3|4159333000|정남면|18515||20260201|0||||
41593330443114700005500007|4159333032|경기도|화성시 효행구|정남면|덕절리|0|367|0|415934431147|정남동로207번길|0|55|7|4159333000|정남면|18515||20260201|0||||
41593330443114700005500009|4159333032|경기도|화성시 효행구|정남면|덕절리|0|362|2|415934431147|정남동로207번길|0|55|9|4159333000|정남면|18515||20260201|0||||
41593330443114700005500011|4159333032|경기도|화성시 효행구|정남면|덕절리|0|362|3|415934431147|정남동로207번길|0|55|11|4159333000|정남면|18515||20260201|0||||
41593330443114700005500013|4159333032|경기도|화성시 효행구|정남면|덕절리|0|362|5|415934431147|정남동로207번길|0|55|13|4159333000|정남면|18515||20260201|0||||
41593330443114700006300016|4159333032|경기도|화성시 효행구|정남면|덕절리|0|321|15|415934431147|정남동로207번길|0|63|16|4159333000|정남면|18515||20260201|0||||
41593330443114700006300017|4159333032|경기도|화성시 효행구|정남면|덕절리|0|320|1|415934431147|정남동로207번길|0|63|17|4159333000|정남면|18515||20260201|0||||
41593330443114700006300018|4159333032|경기도|화성시 효행구|정남면|덕절리|0|320|0|415934431147|정남동로207번길|0|63|18|4159333000|정남면|18515||20260201|0||||
41593330443114700006300022|4159333032|경기도|화성시 효행구|정남면|덕절리|0|320|2|415934431147|정남동로207번길|0|63|22|4159333000|정남면|18515||20260201|0||||
41593330443114700006900000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|377|0|415934431147|정남동로207번길|0|69|0|4159333000|정남면|18515||20260201|0||||
41593330443114700007100000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|377|0|415934431147|정남동로207번길|0|71|0|4159333000|정남면|18515||20260201|0||||
41593330443114700007400001|4159333032|경기도|화성시 효행구|정남면|덕절리|0|379|2|415934431147|정남동로207번길|0|74|1|4159333000|정남면|18515||20260201|0||||
41593330443114700008300000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|319|0|415934431147|정남동로207번길|0|83|0|4159333000|정남면|18515||20260201|0||||
41593330443114700008500000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|319|1|415934431147|정남동로207번길|0|85|0|4159333000|정남면|18515||20260201|0|||세아테크|
41593330443114700009000000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|319|13|415934431147|정남동로207번길|0|90|0|4159333000|정남면|18515||20260201|0||||
41593330443114700009200000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|319|2|415934431147|정남동로207번길|0|92|0|4159333000|정남면|18515||20260201|0||||
41593330443114700009700000|4159333032|경기도|화성시 효행구|정남면|덕절리|0|319|11|415934431147|정남동로207번길|0|97|0|4159333000|정남면|18515||20260201|0||||
41593330321009400015000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|331|0|415933210094|정남동로|0|150|0|4159333000|정남면|18514||20260201|0||||
41593330321009400015200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|330|9|415933210094|정남동로|0|152|0|4159333000|정남면|18514||20260201|0||||
41593330321009400015600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|330|4|415933210094|정남동로|0|156|0|4159333000|정남면|18514||20260201|0||||
41593330321009400016000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|330|1|415933210094|정남동로|0|160|0|4159333000|정남면|18514||20260201|0||||
41593330321009400016200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|330|2|415933210094|정남동로|0|162|0|4159333000|정남면|18514||20260201|0||||
41593330321009400016400003|4159333033|경기도|화성시 효행구|정남면|음양리|0|367|5|415933210094|정남동로|0|164|3|4159333000|정남면|18514||20260201|0||||
41593330321009400016400005|4159333033|경기도|화성시 효행구|정남면|음양리|0|336|1|415933210094|정남동로|0|164|5|4159333000|정남면|18514||20260201|0||||
41593330321009400016400007|4159333033|경기도|화성시 효행구|정남면|음양리|0|336|5|415933210094|정남동로|0|164|7|4159333000|정남면|18514||20260201|0||||
41593330321009400016400008|4159333033|경기도|화성시 효행구|정남면|음양리|0|334|0|415933210094|정남동로|0|164|8|4159333000|정남면|18514||20260201|0||||
41593330321009400016400017|4159333033|경기도|화성시 효행구|정남면|음양리|0|336|8|415933210094|정남동로|0|164|17|4159333000|정남면|18514||20260201|0||||
41593330321009400016400019|4159333033|경기도|화성시 효행구|정남면|음양리|0|336|2|415933210094|정남동로|0|164|19|4159333000|정남면|18514||20260201|0||||
41593330321009400016400025|4159333033|경기도|화성시 효행구|정남면|음양리|0|339|0|415933210094|정남동로|0|164|25|4159333000|정남면|18514||20260201|0||||
41593330321009400016400027|4159333033|경기도|화성시 효행구|정남면|음양리|0|339|5|415933210094|정남동로|0|164|27|4159333000|정남면|18514||20260201|0||||
41593330321009400016400029|4159333033|경기도|화성시 효행구|정남면|음양리|0|339|2|415933210094|정남동로|0|164|29|4159333000|정남면|18514||20260201|0||||
41593330321009400016400033|4159333033|경기도|화성시 효행구|정남면|음양리|0|340|0|415933210094|정남동로|0|164|33|4159333000|정남면|18514||20260201|0||||
41593330321009400016400039|4159333033|경기도|화성시 효행구|정남면|음양리|0|335|0|415933210094|정남동로|0|164|39|4159333000|정남면|18514||20260201|0||||
41593330321009400016400041|4159333033|경기도|화성시 효행구|정남면|음양리|0|335|1|415933210094|정남동로|0|164|41|4159333000|정남면|18514||20260201|0||||
41593330321009400016400049|4159333033|경기도|화성시 효행구|정남면|음양리|0|341|0|415933210094|정남동로|0|164|49|4159333000|정남면|18514||20260201|0||||
41593330321009400016400055|4159333033|경기도|화성시 효행구|정남면|음양리|0|338|1|415933210094|정남동로|0|164|55|4159333000|정남면|18514||20260201|0||||
41593330321009400016400057|4159333033|경기도|화성시 효행구|정남면|음양리|0|338|0|415933210094|정남동로|0|164|57|4159333000|정남면|18514||20260201|0||||
41593330321009400016800000|4159333033|경기도|화성시 효행구|정남면|음양리|0|367|11|415933210094|정남동로|0|168|0|4159333000|정남면|18514||20260201|0||||
41593330321009400017000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|640|0|415933210094|정남동로|0|170|0|4159333000|정남면|18514||20260201|0||||
41593330321009400017200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|336|6|415933210094|정남동로|0|172|0|4159333000|정남면|18514||20260201|0||||
41593330321009400017400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|642|1|415933210094|정남동로|0|174|0|4159333000|정남면|18514||20260201|0||||
41593330321009400017600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|367|9|415933210094|정남동로|0|176|0|4159333000|정남면|18514||20260201|0||||
41593330321009400018200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|645|8|415933210094|정남동로|0|182|0|4159333000|정남면|18514||20260201|0||||
41593330321009400018400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|645|9|415933210094|정남동로|0|184|0|4159333000|정남면|18514||20260201|0||||
41593330321009400019000002|4159333033|경기도|화성시 효행구|정남면|음양리|0|441|6|415933210094|정남동로|0|190|2|4159333000|정남면|18514||20260201|0||||
41593330321009400019000004|4159333033|경기도|화성시 효행구|정남면|음양리|0|645|4|415933210094|정남동로|0|190|4|4159333000|정남면|18514||20260201|0||||
41593330321009400019000008|4159333033|경기도|화성시 효행구|정남면|음양리|0|649|0|415933210094|정남동로|0|190|8|4159333000|정남면|18514||20260201|0||||
41593330321009400019000014|4159333033|경기도|화성시 효행구|정남면|음양리|0|367|0|415933210094|정남동로|0|190|14|4159333000|정남면|18514||20260201|0||||
41593330321009400019000021|4159333033|경기도|화성시 효행구|정남면|음양리|0|366|0|415933210094|정남동로|0|190|21|4159333000|정남면|18514||20260201|0||||
41593330321009400019000022|4159333033|경기도|화성시 효행구|정남면|음양리|0|645|7|415933210094|정남동로|0|190|22|4159333000|정남면|18514||20260201|0||||
41593330321009400019000027|4159333033|경기도|화성시 효행구|정남면|음양리|0|361|0|415933210094|정남동로|0|190|27|4159333000|정남면|18514||20260201|0||||
41593330321009400019000029|4159333033|경기도|화성시 효행구|정남면|음양리|0|343|0|415933210094|정남동로|0|190|29|4159333000|정남면|18514||20260201|0||||
41593330321009400019400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|441|11|415933210094|정남동로|0|194|0|4159333000|정남면|18514||20260201|0||||
41593330321009400021600006|4159333033|경기도|화성시 효행구|정남면|음양리|0|659|0|415933210094|정남동로|0|216|6|4159333000|정남면|18514||20260201|0||||
41593330321009400023600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|404|1|415933210094|정남동로|0|236|0|4159333000|정남면|18514||20260201|0||||
41593330321009400024600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|401|0|415933210094|정남동로|0|246|0|4159333000|정남면|18514||20260201|0||||
41593330321009400024800005|4159333033|경기도|화성시 효행구|정남면|음양리|0|711|0|415933210094|정남동로|0|248|5|4159333000|정남면|18514||20260201|0||||
41593330321009400024800019|4159333033|경기도|화성시 효행구|정남면|음양리|0|707|0|415933210094|정남동로|0|248|19|4159333000|정남면|18514||20260201|0||||
41593330321009400026800012|4159333033|경기도|화성시 효행구|정남면|음양리|0|706|0|415933210094|정남동로|0|268|12|4159333000|정남면|18514||20260201|0||||
41593330321009400026800014|4159333033|경기도|화성시 효행구|정남면|음양리|0|705|0|415933210094|정남동로|0|268|14|4159333000|정남면|18514||20260201|0||||
41593330335176200000900000|4159333033|경기도|화성시 효행구|정남면|음양리|0|976|0|415933351762|정남산단로|0|9|0|4159333000|정남면|18514||20260201|0||||
41593330335176200001100000|4159333033|경기도|화성시 효행구|정남면|음양리|0|975|0|415933351762|정남산단로|0|11|0|4159333000|정남면|18514||20260201|0||||
41593330335176200001300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|974|0|415933351762|정남산단로|0|13|0|4159333000|정남면|18514||20260201|0||||
41593330335176200001900005|4159333033|경기도|화성시 효행구|정남면|음양리|0|973|0|415933351762|정남산단로|0|19|5|4159333000|정남면|18514||20260201|0||||
41593330335176200001900006|4159333033|경기도|화성시 효행구|정남면|음양리|0|970|0|415933351762|정남산단로|0|19|6|4159333000|정남면|18514||20260201|0||||
41593330335176200001900009|4159333033|경기도|화성시 효행구|정남면|음양리|0|972|0|415933351762|정남산단로|0|19|9|4159333000|정남면|18514||20260201|0||||
41593330335176200001900010|4159333033|경기도|화성시 효행구|정남면|음양리|0|969|0|415933351762|정남산단로|0|19|10|4159333000|정남면|18514||20260201|0||||
41593330335176200002200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|960|0|415933351762|정남산단로|0|22|0|4159333000|정남면|18514||20260201|0||||
41593330335176200003200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|904|0|415933351762|정남산단로|0|32|0|4159333000|정남면|18514||20260201|0||||
41593330335176200003300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|890|0|415933351762|정남산단로|0|33|0|4159333000|정남면|18514||20260201|0||||
41593330335176200003700000|4159333033|경기도|화성시 효행구|정남면|음양리|0|889|0|415933351762|정남산단로|0|37|0|4159333000|정남면|18514||20260201|0||||
41593330335176200003800000|4159333033|경기도|화성시 효행구|정남면|음양리|0|899|0|415933351762|정남산단로|0|38|0|4159333000|정남면|18514||20260201|0||||
41593330335176200004100000|4159333033|경기도|화성시 효행구|정남면|음양리|0|888|0|415933351762|정남산단로|0|41|0|4159333000|정남면|18514||20260201|0||||
41593330335176200004500000|4159333033|경기도|화성시 효행구|정남면|음양리|0|887|0|415933351762|정남산단로|0|45|0|4159333000|정남면|18514||20260201|0||||
41593330335176200004800000|4159333033|경기도|화성시 효행구|정남면|음양리|0|891|0|415933351762|정남산단로|0|48|0|4159333000|정남면|18514||20260201|0||||
41593330335176200004900000|4159333033|경기도|화성시 효행구|정남면|음양리|0|886|0|415933351762|정남산단로|0|49|0|4159333000|정남면|18514||20260201|0||||
41593330335176200005500000|4159333033|경기도|화성시 효행구|정남면|음양리|0|877|0|415933351762|정남산단로|0|55|0|4159333000|정남면|18514||20260201|0||||
41593330335176200005900000|4159333033|경기도|화성시 효행구|정남면|음양리|0|876|0|415933351762|정남산단로|0|59|0|4159333000|정남면|18514||20260201|0||||
41593330335176200006000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|892|0|415933351762|정남산단로|0|60|0|4159333000|정남면|18514||20260201|0||||
41593330335176200006300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|875|0|415933351762|정남산단로|0|63|0|4159333000|정남면|18514||20260201|0||||
41593330335176200006400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|893|0|415933351762|정남산단로|0|64|0|4159333000|정남면|18514||20260201|0||||
41593330335176200006800000|4159333033|경기도|화성시 효행구|정남면|음양리|0|894|0|415933351762|정남산단로|0|68|0|4159333000|정남면|18514||20260201|0||||
41593330335176200006900000|4159333033|경기도|화성시 효행구|정남면|음양리|0|874|0|415933351762|정남산단로|0|69|0|4159333000|정남면|18514||20260201|0||||
41593330335176200007200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|895|0|415933351762|정남산단로|0|72|0|4159333000|정남면|18514||20260201|0||||
41593330335176200008000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|909|0|415933351762|정남산단로|0|80|0|4159333000|정남면|18514||20260201|0||||
41593330335176200008300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|862|0|415933351762|정남산단로|0|83|0|4159333000|정남면|18514||20260201|0||||
41593330335176200008600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|910|0|415933351762|정남산단로|0|86|0|4159333000|정남면|18514||20260201|0||||
41593330335176200008700000|4159333033|경기도|화성시 효행구|정남면|음양리|0|863|0|415933351762|정남산단로|0|87|0|4159333000|정남면|18514||20260201|0||||
41593330335176200009000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|911|0|415933351762|정남산단로|0|90|0|4159333000|정남면|18514||20260201|0||||
41593330335176200009200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|912|0|415933351762|정남산단로|0|92|0|4159333000|정남면|18514||20260201|0||||
41593330335176200009300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|864|0|415933351762|정남산단로|0|93|0|4159333000|정남면|18514||20260201|0||||
41593330335176200009400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|913|0|415933351762|정남산단로|0|94|0|4159333000|정남면|18514||20260201|0||||
41593330335176200009600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|914|0|415933351762|정남산단로|0|96|0|4159333000|정남면|18514||20260201|0||||
41593330335176200010000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|915|0|415933351762|정남산단로|0|100|0|4159333000|정남면|18514||20260201|0||||
41593330335176200010300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|854|0|415933351762|정남산단로|0|103|0|4159333000|정남면|18514||20260201|0||||
41593330335176200011200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|916|0|415933351762|정남산단로|0|112|0|4159333000|정남면|18514||20260201|0||||
41593330335176200011800000|4159333033|경기도|화성시 효행구|정남면|음양리|0|917|0|415933351762|정남산단로|0|118|0|4159333000|정남면|18514||20260201|0||||
41593330335176200012600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|925|0|415933351762|정남산단로|0|126|0|4159333000|정남면|18514||20260201|0||||
41593330335176200013500000|4159333033|경기도|화성시 효행구|정남면|음양리|0|934|0|415933351762|정남산단로|0|135|0|4159333000|정남면|18514||20260201|0||||
41593330335176200014200005|4159333033|경기도|화성시 효행구|정남면|음양리|0|938|0|415933351762|정남산단로|0|142|5|4159333000|정남면|18514||20260201|0||||
41593330335176200014200010|4159333033|경기도|화성시 효행구|정남면|음양리|0|936|0|415933351762|정남산단로|0|142|10|4159333000|정남면|18514||20260201|0||||
41593330335176200014200024|4159333033|경기도|화성시 효행구|정남면|음양리|0|940|1|415933351762|정남산단로|0|142|24|4159333000|정남면|18514||20260201|0||||
41593330335176200014300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|933|0|415933351762|정남산단로|0|143|0|4159333000|정남면|18514||20260201|0||||
41593330335176300000800000|4159333033|경기도|화성시 효행구|정남면|음양리|0|959|0|415933351763|정남산단1길|0|8|0|4159333000|정남면|18514||20260201|0||||
41593330335176300001000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|958|0|415933351763|정남산단1길|0|10|0|4159333000|정남면|18514||20260201|0||||
41593330335176300001300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|903|0|415933351763|정남산단1길|0|13|0|4159333000|정남면|18514||20260201|0||||
41593330335176300001400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|957|0|415933351763|정남산단1길|0|14|0|4159333000|정남면|18514||20260201|0||||
41593330335176300001800000|4159333033|경기도|화성시 효행구|정남면|음양리|0|956|0|415933351763|정남산단1길|0|18|0|4159333000|정남면|18514||20260201|0||||
41593330335176300001900000|4159333033|경기도|화성시 효행구|정남면|음양리|0|902|0|415933351763|정남산단1길|0|19|0|4159333000|정남면|18514||20260201|0||||
41593330335176300003000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|948|0|415933351763|정남산단1길|0|30|0|4159333000|정남면|18514||20260201|0||||
41593330335176300003100000|4159333033|경기도|화성시 효행구|정남면|음양리|0|921|0|415933351763|정남산단1길|0|31|0|4159333000|정남면|18514||20260201|0||||
41593330335176300003200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|947|0|415933351763|정남산단1길|0|32|0|4159333000|정남면|18514||20260201|0||||
41593330335176300003300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|922|0|415933351763|정남산단1길|0|33|0|4159333000|정남면|18514||20260201|0||||
41593330335176300003500000|4159333033|경기도|화성시 효행구|정남면|음양리|0|923|0|415933351763|정남산단1길|0|35|0|4159333000|정남면|18514||20260201|0||||
41593330335176300003600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|946|0|415933351763|정남산단1길|0|36|0|4159333000|정남면|18514||20260201|0||||
41593330335176300003700000|4159333033|경기도|화성시 효행구|정남면|음양리|0|924|0|415933351763|정남산단1길|0|37|0|4159333000|정남면|18514||20260201|0||||
41593330335176300004000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|945|0|415933351763|정남산단1길|0|40|0|4159333000|정남면|18514||20260201|0||||
41593330335176300004400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|944|0|415933351763|정남산단1길|0|44|0|4159333000|정남면|18514||20260201|0||||
41593330335176400000900000|4159333033|경기도|화성시 효행구|정남면|음양리|0|882|0|415933351764|정남산단2길|0|9|0|4159333000|정남면|18514||20260201|0||||
41593330335176400001300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|842|0|415933351764|정남산단2길|0|13|0|4159333000|정남면|18514||20260201|0||||
41593330335176400001800000|4159333033|경기도|화성시 효행구|정남면|음양리|0|867|0|415933351764|정남산단2길|0|18|0|4159333000|정남면|18514||20260201|0||||
41593330335176400002200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|868|0|415933351764|정남산단2길|0|22|0|4159333000|정남면|18514||20260201|0||||
41593330335176400002500007|4159333033|경기도|화성시 효행구|정남면|음양리|0|844|0|415933351764|정남산단2길|0|25|7|4159333000|정남면|18514||20260201|0|||뷰웍스 화성사업장|
41593330335176400002600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|869|0|415933351764|정남산단2길|0|26|0|4159333000|정남면|18514||20260201|0||||
41593330335176400003000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|870|0|415933351764|정남산단2길|0|30|0|4159333000|정남면|18514||20260201|0||||
41593330335176400004600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|858|0|415933351764|정남산단2길|0|46|0|4159333000|정남면|18514||20260201|0||||
41593330335176400005000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|857|0|415933351764|정남산단2길|0|50|0|4159333000|정남면|18514||20260201|0||||
41593330335176400006400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|855|0|415933351764|정남산단2길|0|64|0|4159333000|정남면|18514||20260201|0||||
41593330335176400006500000|4159333033|경기도|화성시 효행구|정남면|음양리|0|853|0|415933351764|정남산단2길|0|65|0|4159333000|정남면|18514||20260201|0||||
41593330335176400007200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|865|0|415933351764|정남산단2길|0|72|0|4159333000|정남면|18514||20260201|0||||
41593330335176500000400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|950|0|415933351765|정남산단3길|0|4|0|4159333000|정남면|18514||20260201|0||||
41593330335176500000500000|4159333033|경기도|화성시 효행구|정남면|음양리|0|962|0|415933351765|정남산단3길|0|5|0|4159333000|정남면|18514||20260201|0||||
41593330335176500000900000|4159333033|경기도|화성시 효행구|정남면|음양리|0|955|0|415933351765|정남산단3길|0|9|0|4159333000|정남면|18514||20260201|0||||
41593330335176500001000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|949|0|415933351765|정남산단3길|0|10|0|4159333000|정남면|18514||20260201|0||||
41593330335176500002200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|920|0|415933351765|정남산단3길|0|22|0|4159333000|정남면|18514||20260201|0||||
41593330335176500002500000|4159333033|경기도|화성시 효행구|정남면|음양리|0|901|0|415933351765|정남산단3길|0|25|0|4159333000|정남면|18514||20260201|0||||
41593330335176500002800000|4159333033|경기도|화성시 효행구|정남면|음양리|0|919|0|415933351765|정남산단3길|0|28|0|4159333000|정남면|18514||20260201|0||||
41593330335176500003100000|4159333033|경기도|화성시 효행구|정남면|음양리|0|900|0|415933351765|정남산단3길|0|31|0|4159333000|정남면|18514||20260201|0||||
41593330335176500003200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|918|0|415933351765|정남산단3길|0|32|0|4159333000|정남면|18514||20260201|0||||
41593330335176500003300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|898|0|415933351765|정남산단3길|0|33|0|4159333000|정남면|18514||20260201|0||||
41593330335176500003500000|4159333033|경기도|화성시 효행구|정남면|음양리|0|897|0|415933351765|정남산단3길|0|35|0|4159333000|정남면|18514||20260201|0||||
41593330335176500003700000|4159333033|경기도|화성시 효행구|정남면|음양리|0|896|0|415933351765|정남산단3길|0|37|0|4159333000|정남면|18514||20260201|0||||
41593330335176500004800000|4159333033|경기도|화성시 효행구|정남면|음양리|0|861|0|415933351765|정남산단3길|0|48|0|4159333000|정남면|18514||20260201|0||||
41593330335176500005000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|860|0|415933351765|정남산단3길|0|50|0|4159333000|정남면|18514||20260201|0||||
41593330335176500005400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|859|0|415933351765|정남산단3길|0|54|0|4159333000|정남면|18514||20260201|0||||
41593330443089300002500012|4159333033|경기도|화성시 효행구|정남면|음양리|0|61|2|415934430893|안념길|0|25|12|4159333000|정남면|18514||20260201|0||||
41593330443089300003500000|4159333033|경기도|화성시 효행구|정남면|음양리|0|61|0|415934430893|안념길|0|35|0|4159333000|정남면|18514||20260201|0||||
41593330443089300004100002|4159333033|경기도|화성시 효행구|정남면|음양리|0|45|0|415934430893|안념길|0|41|2|4159333000|정남면|18514||20260201|0||||
41593330443089300004100010|4159333033|경기도|화성시 효행구|정남면|음양리|0|45|1|415934430893|안념길|0|41|10|4159333000|정남면|18514||20260201|0||||
41593330443089300004400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|693|0|415934430893|안념길|0|44|0|4159333000|정남면|18514||20260201|0||||
41593330443089300010200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|679|0|415934430893|안념길|0|102|0|4159333000|정남면|18514||20260201|0||||
41593330443089400003400000|4159333033|경기도|화성시 효행구|정남면|음양리|0|467|0|415934430894|안념길112번길|0|34|0|4159333000|정남면|18514||20260201|0||||
41593330443089400003600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|5|5|415934430894|안념길112번길|0|36|0|4159333000|정남면|18514||20260201|0||||
41593330443089400004200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|467|2|415934430894|안념길112번길|0|42|0|4159333000|정남면|18514||20260201|0||||
41593330443089400004900000|4159333033|경기도|화성시 효행구|정남면|음양리|0|5|3|415934430894|안념길112번길|0|49|0|4159333000|정남면|18513||20260201|0||||
41593330443089400005400021|4159333033|경기도|화성시 효행구|정남면|음양리|0|482|0|415934430894|안념길112번길|0|54|21|4159333000|정남면|18514||20260201|0||||
41593330443089400005400025|4159333033|경기도|화성시 효행구|정남면|음양리|0|482|1|415934430894|안념길112번길|0|54|25|4159333000|정남면|18514||20260201|0||||
41593330443089400005400043|4159333033|경기도|화성시 효행구|정남면|음양리|0|8|1|415934430894|안념길112번길|0|54|43|4159333000|정남면|18514||20260201|0||||
41593330443089400005400044|4159333033|경기도|화성시 효행구|정남면|음양리|0|466|0|415934430894|안념길112번길|0|54|44|4159333000|정남면|18514||20260201|0||||
41593330443089400007600000|4159333033|경기도|화성시 효행구|정남면|음양리|0|177|0|415934430894|안념길112번길|0|76|0|4159333000|정남면|18514||20260201|0||||
41593330443107800008000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|850|0|415934431078|음양1길|0|80|0|4159333000|정남면|18514||20260201|0||||
41593330443107800009000000|4159333033|경기도|화성시 효행구|정남면|음양리|0|528|2|415934431078|음양1길|0|90|0|4159333000|정남면|18514||20260201|0||||
41593330443107800009000007|4159333033|경기도|화성시 효행구|정남면|음양리|0|530|1|415934431078|음양1길|0|90|7|4159333000|정남면|18514||20260201|0||||
41593330443107800009000008|4159333033|경기도|화성시 효행구|정남면|음양리|0|530|2|415934431078|음양1길|0|90|8|4159333000|정남면|18514||20260201|0|||해달별어린이집|
41593330443107800009100000|4159333033|경기도|화성시 효행구|정남면|음양리|0|535|1|415934431078|음양1길|0|91|0|4159333000|정남면|18514||20260201|0||||
41593330443107800009200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|528|0|415934431078|음양1길|0|92|0|4159333000|정남면|18514||20260201|0||||
41593330443107800009300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|535|0|415934431078|음양1길|0|93|0|4159333000|정남면|18514||20260201|0||||
41593330443107800009500000|4159333033|경기도|화성시 효행구|정남면|음양리|0|534|2|415934431078|음양1길|0|95|0|4159333000|정남면|18514||20260201|0||||
41593330443107800010200000|4159333033|경기도|화성시 효행구|정남면|음양리|0|525|1|415934431078|음양1길|0|102|0|4159333000|정남면|18514||20260201|0||||
41593330443107800010300000|4159333033|경기도|화성시 효행구|정남면|음양리|0|532|4|415934431078|음양1길|0|103|0|4159333000|정남면|18514||20260201|0||||
